source,target,context
"Send an email or add a note to get started.","ផ្ញើអ៊ីមែល ឬបន្ថែមកំណត់ចំណាំដើម្បីចាប់ផ្តើម។",
Session {0}/{1},វគ្គ {0}/{1},
Sessions,វគ្គ,
Settings,ការកំណត់,
Settings not found,រកមិនឃើញការកំណត់,
Share,ចែករំលែក,
Show,បង្ហាញ,
Show less,បង្ហាញតិច,
Social profiles,ប្រវត្តិរូបសង្គម,
"Sourced events can only be edited in the source app.","ព្រឹត្តិការណ៍ដែលមានប្រភពអាចកែសម្រួលបានតែក្នុងកម្មវិធីប្រភពប៉ុណ្ណោះ។",
Source Code,កូដប្រភព,
Start Focus,ចាប់ផ្តើមផ្តោត,
State / Province,រដ្ឋ / ខេត្ត,
"Street, number","ផ្លូវ, លេខ",
Sync Now,សមកាលកម្មឥឡូវ,
Tag,ស្លាក,
Tag cannot be empty,ស្លាកមិនអាចទទេ,
Tags,ស្លាក,
Target not installed,គោលដៅមិនបានដំឡើង,
Task,កិច្ចការ,
"The settings component could not be loaded. Please reload the page.","សមាសភាគការកំណត់មិនអាចផ្ទុកបាន។ សូមផ្ទុកទំព័រឡើងវិញ។",
"This contact is archived and hidden from the People list.","ទំនាក់ទំនងនេះត្រូវបានរក្សាទុកក្នុងប័ណ្ណសារ និងលាក់ពីបញ្ជីមនុស្ស។",
This is a reminder for your upcoming event,នេះជាការរំលឹកសម្រាប់ព្រឹត្តិការណ៍នាពេលខាងមុខរបស់អ្នក,
This person is marked as Do Not Contact.,បុគ្គលនេះត្រូវបានសម្គាល់ថាកុំទំនាក់ទំនង។,
"This record is already linked to this discussion","កំណត់ត្រានេះត្រូវបានភ្ជាប់ទៅការពិភាក្សានេះរួចហើយ",
Timer,កម្មវិធីកំណត់ពេល,
Timer running for {0} — did you forget?,កម្មវិធីកំណត់ពេលកំពុងដំណើរការរយៈពេល {0} — អ្នកភ្លេចមែនទេ?,
"To remove {0}, run:","ដើម្បីលុប {0}, ដំណើរការ:",
Try a different search term,ព្យាយាមពាក្យស្វែងរកផ្សេង,
Two-Factor Authentication,ការផ្ទៀងផ្ទាត់ពីរកត្តា,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ការផ្ទៀងផ្ទាត់ពីរកត្តាមិនបានបើកនៅគេហទំព័រនេះ។ ទាក់ទងអ្នកគ្រប់គ្រងរបស់អ្នក។",
Two-way,ទិសដៅពីរ,
Type at least 2 characters to search,វាយបញ្ចូលយ៉ាងហោចណាស់ 2 តួអក្សរដើម្បីស្វែងរក,
Type to search...,វាយបញ្ចូលដើម្បីស្វែងរក...,
"Unknown notification_type '{0}' for app '{1}'","notification_type '{0}' មិនស្គាល់សម្រាប់កម្មវិធី '{1}'",
Unknown device,ឧបករណ៍មិនស្គាល់,
Unlink user — make external,ផ្តាច់អ្នកប្រើប្រាស់ — ធ្វើឲ្យខាងក្រៅ,
unsynced,មិនបានសមកាលកម្ម,
Update,ធ្វើបច្ចុប្បន្នភាព,
Update password,ធ្វើបច្ចុប្បន្នភាពពាក្យសម្ងាត់,
Updating...,កំពុងធ្វើបច្ចុប្បន្នភាព...,
Upload file,ផ្ទុកឯកសារឡើង,
"Upload files like contracts, proposals, or documents.","ផ្ទុកឯកសារដូចជាកិច្ចសន្យា, សំណើ ឬឯកសារ។",
Upload photo,ផ្ទុករូបថតឡើង,
Uploading...,កំពុងផ្ទុកឡើង...,
Uploading…,កំពុងផ្ទុកឡើង…,
View entry,មើលកំណត់ត្រា,
Website,គេហទំព័រ,
Where,នៅឯណា,
Work,ការងារ,
Write a note...,សរសេរកំណត់ចំណាំ...,
Write a note... (not linked to any record),សរសេរកំណត់ចំណាំ... (មិនបានភ្ជាប់ទៅកំណត់ត្រាណាមួយ),
You,អ្នក,
You are not an attendee of this event.,អ្នកមិនមែនជាអ្នកចូលរួមព្រឹត្តិការណ៍នេះ។,
"You can have a maximum of {0} bookmarks","អ្នកអាចមានចំណាំអតិបរមា {0}",
You can only change status of your own events.,អ្នកអាចផ្លាស់ប្តូរស្ថានភាពព្រឹត្តិការណ៍ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ។,
You can only delete your own comments,អ្នកអាចលុបមតិយោបល់ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ,
You can only delete your own events.,អ្នកអាចលុបព្រឹត្តិការណ៍ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ។,
You can only edit your own events.,អ្នកអាចកែសម្រួលព្រឹត្តិការណ៍ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ។,
You can only edit your own notes,អ្នកអាចកែសម្រួលកំណត់ចំណាំផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ,
"You can only manage attendees on your own events.","អ្នកអាចគ្រប់គ្រងអ្នកចូលរួមលើព្រឹត្តិការណ៍ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ។",
You can only view your own events.,អ្នកអាចមើលព្រឹត្តិការណ៍ផ្ទាល់ខ្លួនរបស់អ្នកប៉ុណ្ណោះ។,
"You do not have permission to comment on this record","អ្នកមិនមានសិទ្ធិមតិយោបល់លើកំណត់ត្រានេះ",
You have already reacted with {0},អ្នកបានប្រតិកម្មជាមួយ {0} រួចហើយ,
You have been invited to the following event,អ្នកត្រូវបានអញ្ជើញទៅព្រឹត្តិការណ៍ខាងក្រោម,
Your attendance,ការចូលរួមរបស់អ្នក,
Your response,ការឆ្លើយតបរបស់អ្នក,
Z→A,Z→A,
Rescheduled event: {0},បានផ្លាស់ប្តូរកាលវិភាគព្រឹត្តិការណ៍: {0},
