source,target,context
"Only the session creator or a Dock Manager can revoke sessions","ມີແຕ່ຜູ້ສ້າງເຊດຊັນ ຫຼືຜູ້ຈັດການ Dock ເທົ່ານັ້ນສາມາດຖອນເຊດຊັນ",
open,ເປີດ,
Open app switcher,ເປີດຕົວສະຫຼັບແອັບ,
Optional,ທາງເລືອກ,
optional,ທາງເລືອກ,
Organizer,ຜູ້ຈັດງານ,
Owner,ເຈົ້າຂອງ,
Password updated,ອັບເດດລະຫັດຜ່ານແລ້ວ,
Passwords don't match,ລະຫັດຜ່ານບໍ່ກົງກັນ,
Permission denied,ບໍ່ມີສິດ,
Phone numbers,ເບີໂທລະສັບ,
Pin items from any app using the bookmark button in the top bar,ປັກໝຸດລາຍການຈາກແອັບໃດກໍໄດ້ໂດຍໃຊ້ປຸ່ມບຸກມາກໃນແຖບດ້ານເທິງ,
Please fill in all password fields,ກະລຸນາກອກຊ່ອງລະຫັດຜ່ານທັງໝົດ,
Please log in to access Dock.,ກະລຸນາເຂົ້າສູ່ລະບົບເພື່ອເຂົ້າໃຊ້ Dock.,
"Please respond to this invitation in the calendar","ກະລຸນາຕອບຄຳເຊີນນີ້ໃນປະຕິທິນ",
Postal code,ລະຫັດໄປສະນີ,
Primary,ຫຼັກ,
Primary address,ທີ່ຢູ່ຫຼັກ,
Privacy Policy,ນະໂຍບາຍຄວາມເປັນສ່ວນຕົວ,
Profile,ໂປຣໄຟລ໌,
Refresh All,ໂຫຼດໃໝ່ທັງໝົດ,
"Reminder: {0} — {1} at {2}","ການເຕືອນ: {0} — {1} ທີ່ {2}",
Remove Do Not Contact,ລຶບຢ່າຕິດຕໍ່,
Remove tag,ລຶບປ້າຍ,
Required,ຕ້ອງລະບຸ,
required,ຕ້ອງລະບຸ,
Respond in,ຕອບໃນ,
Restore,ກູ້ຄືນ,
Restore from archive,ກູ້ຄືນຈາກບ່ອນເກັບ,
Revoking...,ກຳລັງຖອນ...,
Room or address,ຫ້ອງ ຫຼືທີ່ຢູ່,
Save,ບັນທຶກ,
Saving...,ກຳລັງບັນທຶກ...,
Search,ຊອກຫາ,
Search for people to invite...,ຊອກຫາຄົນເພື່ອເຊີນ...,
Search is temporarily unavailable,ການຊອກຫາບໍ່ສາມາດໃຊ້ໄດ້ຊົ່ວຄາວ,
Search results,ຜົນລັບການຊອກຫາ,
Search scope,ຂອບເຂດການຊອກຫາ,
Search user by name or email…,ຊອກຫາຜູ້ໃຊ້ຕາມຊື່ ຫຼືອີເມລ…,
Searching...,ກຳລັງຊອກຫາ...,
Security,ຄວາມປອດໄພ,
"Send an email or add a note to get started.","ສົ່ງອີເມລ ຫຼືເພີ່ມບັນທຶກເພື່ອເລີ່ມຕົ້ນ.",
Session {0}/{1},ເຊດຊັນ {0}/{1},
Sessions,ເຊດຊັນ,
Settings,ການຕັ້ງຄ່າ,
Settings not found,ບໍ່ພົບການຕັ້ງຄ່າ,
Share,ແບ່ງປັນ,
Show,ສະແດງ,
Show less,ສະແດງໜ້ອຍລົງ,
Social profiles,ໂປຣໄຟລ໌ສັງຄົມ,
"Sourced events can only be edited in the source app.","ເຫດການທີ່ມີແຫຼ່ງສາມາດແກ້ໄຂໄດ້ສະເພາະໃນແອັບແຫຼ່ງເທົ່ານັ້ນ.",
Source Code,ຊອດໂຄ້ດ,
Start Focus,ເລີ່ມສຸມໃສ່,
State / Province,ແຂວງ / ຈັງຫວັດ,
"Street, number","ຖະໜົນ, ເລກທີ",
Sync Now,ຊິ້ງດຽວນີ້,
Tag,ປ້າຍ,
Tag cannot be empty,ປ້າຍບໍ່ສາມາດຫວ່າງ,
Tags,ປ້າຍ,
Target not installed,ເປົ້າໝາຍບໍ່ໄດ້ຕິດຕັ້ງ,
Task,ວຽກ,
"The settings component could not be loaded. Please reload the page.","ສ່ວນປະກອບການຕັ້ງຄ່າບໍ່ສາມາດໂຫຼດໄດ້. ກະລຸນາໂຫຼດໜ້າໃໝ່.",
"This contact is archived and hidden from the People list.","ຜູ້ຕິດຕໍ່ນີ້ຖືກເກັບ ແລະລ້ຽມໄວ້ຈາກລາຍຊື່ຄົນ.",
This is a reminder for your upcoming event,ນີ້ແມ່ນການເຕືອນສຳລັບເຫດການທີ່ຈະມາເຖິງຂອງທ່ານ,
This person is marked as Do Not Contact.,ບຸກຄົນນີ້ຖືກໝາຍວ່າຢ່າຕິດຕໍ່.,
"This record is already linked to this discussion","ບັນທຶກນີ້ເຊື່ອມຕໍ່ກັບການສົນທະນານີ້ແລ້ວ",
Timer,ໂມງຈັບເວລາ,
Timer running for {0} — did you forget?,ໂມງຈັບເວລາແລ່ນມາ {0} — ທ່ານລືມບໍ?,
"To remove {0}, run:","ເພື່ອລຶບ {0}, ແລ່ນ:",
Try a different search term,ລອງຄຳຊອກຫາອື່ນ,
Two-Factor Authentication,ການພິສູດຢືນຢັນສອງຂັ້ນຕອນ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ການພິສູດຢືນຢັນສອງຂັ້ນຕອນບໍ່ໄດ້ເປີດນຳໃຊ້ໃນເວັບໄຊນີ້. ຕິດຕໍ່ຜູ້ເບິ່ງແຍງລະບົບຂອງທ່ານ.",
Two-way,ສອງທາງ,
Type at least 2 characters to search,ພິມຢ່າງໜ້ອຍ 2 ຕົວອັກສອນເພື່ອຊອກຫາ,
Type to search...,ພິມເພື່ອຊອກຫາ...,
"Unknown notification_type '{0}' for app '{1}'","notification_type '{0}' ບໍ່ຮູ້ຈັກສຳລັບແອັບ '{1}'",
Unknown device,ອຸປະກອນບໍ່ຮູ້ຈັກ,
Unlink user — make external,ຕັດການເຊື່ອມຕໍ່ຜູ້ໃຊ້ — ເຮັດໃຫ້ເປັນພາຍນອກ,
unsynced,ບໍ່ໄດ້ຊິ້ງ,
Update,ອັບເດດ,
Update password,ອັບເດດລະຫັດຜ່ານ,
Updating...,ກຳລັງອັບເດດ...,
Upload file,ອັບໂຫຼດໄຟລ໌,
"Upload files like contracts, proposals, or documents.","ອັບໂຫຼດໄຟລ໌ເຊັ່ນສັນຍາ, ຂໍ້ສະເໜີ ຫຼືເອກະສານ.",
Upload photo,ອັບໂຫຼດຮູບ,
Uploading...,ກຳລັງອັບໂຫຼດ...,
Uploading…,ກຳລັງອັບໂຫຼດ…,
View entry,ເບິ່ງບັນທຶກ,
Website,ເວັບໄຊ,
Where,ຢູ່ໃສ,
Work,ເຮັດວຽກ,
Write a note...,ຂຽນບັນທຶກ...,
Write a note... (not linked to any record),ຂຽນບັນທຶກ... (ບໍ່ໄດ້ເຊື່ອມຕໍ່ກັບບັນທຶກໃດ),
You,ທ່ານ,
You are not an attendee of this event.,ທ່ານບໍ່ແມ່ນຜູ້ເຂົ້າຮ່ວມເຫດການນີ້.,
"You can have a maximum of {0} bookmarks","ທ່ານສາມາດມີບຸກມາກສູງສຸດ {0}",
You can only change status of your own events.,ທ່ານສາມາດປ່ຽນສະຖານະເຫດການຂອງທ່ານເອງເທົ່ານັ້ນ.,
You can only delete your own comments,ທ່ານສາມາດລຶບຄຳເຫັນຂອງທ່ານເອງເທົ່ານັ້ນ,
You can only delete your own events.,ທ່ານສາມາດລຶບເຫດການຂອງທ່ານເອງເທົ່ານັ້ນ.,
You can only edit your own events.,ທ່ານສາມາດແກ້ໄຂເຫດການຂອງທ່ານເອງເທົ່ານັ້ນ.,
You can only edit your own notes,ທ່ານສາມາດແກ້ໄຂບັນທຶກຂອງທ່ານເອງເທົ່ານັ້ນ,
"You can only manage attendees on your own events.","ທ່ານສາມາດຈັດການຜູ້ເຂົ້າຮ່ວມໃນເຫດການຂອງທ່ານເອງເທົ່ານັ້ນ.",
You can only view your own events.,ທ່ານສາມາດເບິ່ງເຫດການຂອງທ່ານເອງເທົ່ານັ້ນ.,
"You do not have permission to comment on this record","ທ່ານບໍ່ມີສິດຄຳເຫັນໃນບັນທຶກນີ້",
You have already reacted with {0},ທ່ານໄດ້ຕອບສະໜອງດ້ວຍ {0} ແລ້ວ,
You have been invited to the following event,ທ່ານໄດ້ຮັບເຊີນເຂົ້າຮ່ວມເຫດການຕໍ່ໄປນີ້,
Your attendance,ການເຂົ້າຮ່ວມຂອງທ່ານ,
Your response,ການຕອບຂອງທ່ານ,
Z→A,Z→A,
Rescheduled event: {0},ກຳນົດເຫດການໃໝ່: {0},
