source,target,context
"Unknown notification_type '{0}' for app '{1}'","App '{1}' க்கான தெரியாத notification_type '{0}'",
Unknown device,தெரியாத சாதனம்,
Unlink user — make external,பயனரை இணைப்பு நீக்கு — வெளிப்புறமாக்கு,
unsynced,ஒத்திசைக்கப்படவில்லை,
Update,புதுப்பி,
Update password,கடவுச்சொல் புதுப்பி,
Updating...,புதுப்பிக்கிறது...,
Upload file,கோப்பு பதிவேற்று,
"Upload files like contracts, proposals, or documents.","ஒப்பந்தங்கள், முன்மொழிவுகள் அல்லது ஆவணங்கள் போன்ற கோப்புகளைப் பதிவேற்றுக.",
Upload photo,புகைப்படம் பதிவேற்று,
Uploading...,பதிவேற்றுகிறது...,
Uploading…,பதிவேற்றுகிறது…,
View entry,பதிவைக் காண்,
Website,இணையதளம்,
Where,எங்கே,
Work,வேலை,
Write a note...,ஒரு குறிப்பை எழுதுக...,
Write a note... (not linked to any record),ஒரு குறிப்பை எழுதுக... (எந்தப் பதிவிலும் இணைக்கப்படவில்லை),
You,நீங்கள்,
You are not an attendee of this event.,நீங்கள் இந்த நிகழ்வின் பங்கேற்பாளர் அல்ல.,
"You can have a maximum of {0} bookmarks","நீங்கள் அதிகபட்சம் {0} புக்மார்க்குகள் வைத்திருக்கலாம்",
You can only change status of your own events.,உங்கள் சொந்த நிகழ்வுகளின் நிலையை மட்டுமே மாற்றலாம்.,
You can only delete your own comments,உங்கள் சொந்த கருத்துகளை மட்டுமே நீக்கலாம்,
You can only delete your own events.,உங்கள் சொந்த நிகழ்வுகளை மட்டுமே நீக்கலாம்.,
You can only edit your own events.,உங்கள் சொந்த நிகழ்வுகளை மட்டுமே திருத்தலாம்.,
You can only edit your own notes,உங்கள் சொந்த குறிப்புகளை மட்டுமே திருத்தலாம்,
"You can only manage attendees on your own events.","உங்கள் சொந்த நிகழ்வுகளின் பங்கேற்பாளர்களை மட்டுமே நிர்வகிக்கலாம்.",
You can only view your own events.,உங்கள் சொந்த நிகழ்வுகளை மட்டுமே பார்க்கலாம்.,
"You do not have permission to comment on this record","இந்தப் பதிவில் கருத்திட உங்களுக்கு அனுமதி இல்லை",
You have already reacted with {0},நீங்கள் ஏற்கனவே {0} உடன் பதிலளித்துள்ளீர்கள்,
You have been invited to the following event,கீழ்க்கண்ட நிகழ்விற்கு அழைக்கப்பட்டுள்ளீர்கள்,
Your attendance,உங்கள் வருகை,
Your response,உங்கள் பதில்,
Z→A,Z→A,
Rescheduled event: {0},மறுதிட்டமிடப்பட்ட நிகழ்வு: {0},
