source,target,context
Uploading…,আপলোড করা হচ্ছে…,
View entry,এন্ট্রি দেখুন,
Website,ওয়েবসাইট,
Where,কোথায়,
Work,কাজ,
Write a note...,একটি নোট লিখুন...,
Write a note... (not linked to any record),একটি নোট লিখুন... (কোনো রেকর্ডের সাথে সংযুক্ত নয়),
You,আপনি,
You are not an attendee of this event.,আপনি এই ইভেন্টের অংশগ্রহণকারী নন।,
"You can have a maximum of {0} bookmarks","আপনার সর্বোচ্চ {0}টি বুকমার্ক থাকতে পারে",
You can only change status of your own events.,আপনি শুধুমাত্র নিজের ইভেন্টের অবস্থা পরিবর্তন করতে পারেন।,
You can only delete your own comments,আপনি শুধুমাত্র নিজের মন্তব্য মুছতে পারেন,
You can only delete your own events.,আপনি শুধুমাত্র নিজের ইভেন্ট মুছতে পারেন।,
You can only edit your own events.,আপনি শুধুমাত্র নিজের ইভেন্ট সম্পাদনা করতে পারেন।,
You can only edit your own notes,আপনি শুধুমাত্র নিজের নোট সম্পাদনা করতে পারেন,
"You can only manage attendees on your own events.","আপনি শুধুমাত্র নিজের ইভেন্টের অংশগ্রহণকারী পরিচালনা করতে পারেন।",
You can only view your own events.,আপনি শুধুমাত্র নিজের ইভেন্ট দেখতে পারেন।,
"You do not have permission to comment on this record","এই রেকর্ডে মন্তব্য করার অনুমতি আপনার নেই",
You have already reacted with {0},আপনি ইতিমধ্যে {0} দিয়ে প্রতিক্রিয়া জানিয়েছেন,
You have been invited to the following event,আপনাকে নিম্নলিখিত ইভেন্টে আমন্ত্রণ জানানো হয়েছে,
Your attendance,আপনার উপস্থিতি,
Your response,আপনার সাড়া,
Z→A,Z→A,
Rescheduled event: {0},পুনর্নির্ধারিত ইভেন্ট: {0},
