source,target,context
Upload file,ફાઇલ અપલોડ કરો,
"Upload files like contracts, proposals, or documents.","કરાર, દરખાસ્ત અથવા દસ્તાવેજ જેવી ફાઇલો અપલોડ કરો.",
Upload photo,ફોટો અપલોડ કરો,
Uploading...,અપલોડ થઈ રહ્યું છે...,
Uploading…,અપલોડ થઈ રહ્યું છે…,
View entry,એન્ટ્રી જુઓ,
Website,વેબસાઇટ,
Where,ક્યાં,
Work,કાર્ય,
Write a note...,નોંધ લખો...,
Write a note... (not linked to any record),નોંધ લખો... (કોઈ રેકોર્ડ સાથે જોડાયેલ નથી),
You,તમે,
You are not an attendee of this event.,તમે આ ઇવેન્ટના સહભાગી નથી.,
"You can have a maximum of {0} bookmarks","તમે મહત્તમ {0} બુકમાર્ક રાખી શકો છો",
You can only change status of your own events.,તમે ફક્ત તમારી પોતાની ઇવેન્ટની સ્થિતિ બદલી શકો છો.,
You can only delete your own comments,તમે ફક્ત તમારી પોતાની ટિપ્પણીઓ કાઢી શકો છો,
You can only delete your own events.,તમે ફક્ત તમારી પોતાની ઇવેન્ટ કાઢી શકો છો.,
You can only edit your own events.,તમે ફક્ત તમારી પોતાની ઇવેન્ટ સંપાદિત કરી શકો છો.,
You can only edit your own notes,તમે ફક્ત તમારી પોતાની નોંધો સંપાદિત કરી શકો છો,
"You can only manage attendees on your own events.","તમે ફક્ત તમારી પોતાની ઇવેન્ટના સહભાગીઓ પરિચાલિત કરી શકો છો.",
You can only view your own events.,તમે ફક્ત તમારી પોતાની ઇવેન્ટ જોઈ શકો છો.,
"You do not have permission to comment on this record","તમને આ રેકોર્ડ પર ટિપ્પણી કરવાની પરવાનગી નથી",
You have already reacted with {0},તમે પહેલેથી {0} સાથે પ્રતિક્રિયા આપી છે,
You have been invited to the following event,તમને નીચેની ઇવેન્ટમાં આમંત્રિત કરવામાં આવ્યા છે,
Your attendance,તમારી હાજરી,
Your response,તમારો જવાબ,
Z→A,Z→A,
Rescheduled event: {0},પુનઃનિર્ધારિત ઇવેન્ટ: {0},
