source,target,context
"This contact is archived and hidden from the People list.","මෙම සම්බන්ධතාවය ලේඛනාගාරගත කර පුද්ගලයන් ලැයිස්තුවෙන් සඟවා ඇත.",
This is a reminder for your upcoming event,මෙය ඔබේ ඉදිරි සිද්ධිය සඳහා මතක් කිරීමකි,
This person is marked as Do Not Contact.,මෙම පුද්ගලයා සම්බන්ධ නොවන්න ලෙස සලකුණු කර ඇත.,
"This record is already linked to this discussion","මෙම වාර්තාව මෙම සාකච්ඡාවට දැනටමත් සම්බන්ධයි",
Timer,ටයිමරය,
Timer running for {0} — did you forget?,ටයිමරය {0} සිට ක්‍රියාත්මකයි — ඔබ අමතක කළාද?,
"To remove {0}, run:","{0} ඉවත් කිරීමට, ධාවනය කරන්න:",
Try a different search term,වෙනත් සෙවුම් පදයක් උත්සාහ කරන්න,
Two-Factor Authentication,ද්වි-සාධක සත්‍යාපනය,
"Two-factor authentication is not enabled on this site. Contact your administrator.","මෙම අඩවියේ ද්වි-සාධක සත්‍යාපනය සක්‍රිය කර නොමැත. ඔබේ පරිපාලක සම්බන්ධ කර ගන්න.",
Two-way,ද්වි-මාර්ග,
Type at least 2 characters to search,සෙවීමට අවම වශයෙන් අක්ෂර 2ක් ටයිප් කරන්න,
Type to search...,සෙවීමට ටයිප් කරන්න...,
"Unknown notification_type '{0}' for app '{1}'","යෙදුම '{1}' සඳහා නොදන්නා notification_type '{0}'",
Unknown device,නොදන්නා උපාංගය,
Unlink user — make external,පරිශීලකයා විසන්ධි කරන්න — බාහිර කරන්න,
unsynced,සමමුහුර්ත නොකළ,
Update,යාවත්කාලීන කරන්න,
Update password,මුරපදය යාවත්කාලීන කරන්න,
Updating...,යාවත්කාලීන කරමින්...,
Upload file,ගොනුව උඩුගත කරන්න,
"Upload files like contracts, proposals, or documents.","ගිවිසුම්, යෝජනා හෝ ලේඛන වැනි ගොනු උඩුගත කරන්න.",
Upload photo,ඡායාරූපය උඩුගත කරන්න,
Uploading...,උඩුගත කරමින්...,
Uploading…,උඩුගත කරමින්…,
View entry,ඇතුළත් කිරීම බලන්න,
Website,වෙබ් අඩවිය,
Where,කොහේද,
Work,වැඩ,
Write a note...,සටහනක් ලියන්න...,
Write a note... (not linked to any record),සටහනක් ලියන්න... (කිසිම වාර්තාවකට සම්බන්ධ නැත),
You,ඔබ,
You are not an attendee of this event.,ඔබ මෙම සිද්ධියේ සහභාගිකරුවෙකු නොවේ.,
"You can have a maximum of {0} bookmarks","ඔබට උපරිම පිටු සළකුණු {0}ක් තිබිය හැක",
You can only change status of your own events.,ඔබට ඔබේම සිද්ධිවල තත්ත්වය පමණක් වෙනස් කළ හැක.,
You can only delete your own comments,ඔබට ඔබේම අදහස් පමණක් මැකිය හැක,
You can only delete your own events.,ඔබට ඔබේම සිද්ධි පමණක් මැකිය හැක.,
You can only edit your own events.,ඔබට ඔබේම සිද්ධි පමණක් සංස්කරණය කළ හැක.,
You can only edit your own notes,ඔබට ඔබේම සටහන් පමණක් සංස්කරණය කළ හැක,
"You can only manage attendees on your own events.","ඔබට ඔබේම සිද්ධිවල සහභාගිවන්නන් පමණක් කළමනාකරණය කළ හැක.",
You can only view your own events.,ඔබට ඔබේම සිද්ධි පමණක් බැලිය හැක.,
"You do not have permission to comment on this record","මෙම වාර්තාව පිළිබඳ අදහස් දැක්වීමට ඔබට අවසරයක් නැත",
You have already reacted with {0},ඔබ දැනටමත් {0} සමඟ ප්‍රතික්‍රියා කර ඇත,
You have been invited to the following event,පහත සිද්ධියට ඔබ ආරාධනා කර ඇත,
Your attendance,ඔබේ පැමිණීම,
Your response,ඔබේ ප්‍රතිචාරය,
Z→A,Z→A,
Rescheduled event: {0},සිද්ධිය නැවත කාලසටහන්ගත කරන ලදි: {0},
