source,target,context
No results found,ഫലങ്ങൾ ഒന്നും കണ്ടെത്തിയില്ല,
No settings registered for this app.,ഈ app ന് ക്രമീകരണങ്ങൾ ഒന്നും രജിസ്റ്റർ ചെയ്തിട്ടില്ല.,
No status endpoint declared,സ്റ്റാറ്റസ് എൻഡ്‌പോയിന്റ് ഒന്നും പ്രഖ്യാപിച്ചിട്ടില്ല,
No sync endpoint declared,സിങ്ക് എൻഡ്‌പോയിന്റ് ഒന്നും പ്രഖ്യാപിച്ചിട്ടില്ല,
No tags found,ടാഗുകൾ ഒന്നും കണ്ടെത്തിയില്ല,
Not checked,പരിശോധിച്ചിട്ടില്ല,
Not configured,ക്രമീകരിച്ചിട്ടില്ല,
Not permitted,അനുവദനീയമല്ല,
Note content cannot be empty,കുറിപ്പിന്റെ ഉള്ളടക്കം ശൂന്യമാകാൻ പാടില്ല,
Notification Settings,അറിയിപ്പ് ക്രമീകരണങ്ങൾ,
Number format,സംഖ്യ ഫോർമാറ്റ്,
One-way,ഏകദിശ,
"Only native Dock events can be deleted here.","നേറ്റീവ് Dock ഇവന്റുകൾ മാത്രമേ ഇവിടെ ഇല്ലാതാക്കാൻ കഴിയൂ.",
"Only System Manager can trigger bridge sync","System Manager ന് മാത്രമേ ബ്രിഡ്ജ് സിങ്ക് പ്രവർത്തിപ്പിക്കാൻ കഴിയൂ",
"Only System Manager can view sync logs","System Manager ന് മാത്രമേ സിങ്ക് ലോഗുകൾ കാണാൻ കഴിയൂ",
"Only the contact owner can change the photo","കോൺടാക്ട് ഉടമയ്ക്ക് മാത്രമേ ഫോട്ടോ മാറ്റാൻ കഴിയൂ",
"Only the contact owner can edit this contact","കോൺടാക്ട് ഉടമയ്ക്ക് മാത്രമേ ഈ കോൺടാക്ട് എഡിറ്റ് ചെയ്യാൻ കഴിയൂ",
"Only the event organizer can send invitations.","ഇവന്റ് സംഘാടകന് മാത്രമേ ക്ഷണങ്ങൾ അയയ്ക്കാൻ കഴിയൂ.",
"Only the session creator or a Dock Manager can revoke sessions","സെഷൻ സൃഷ്ടിച്ച ആൾക്കോ Dock Manager ക്കോ മാത്രമേ സെഷനുകൾ റദ്ദാക്കാൻ കഴിയൂ",
open,തുറന്ന,
Open app switcher,App സ്വിച്ചർ തുറക്കുക,
Optional,ഐച്ഛികം,
optional,ഐച്ഛികം,
Organizer,സംഘാടകൻ,
Owner,ഉടമ,
Password updated,പാസ്‌വേഡ് അപ്ഡേറ്റ് ചെയ്തു,
Passwords don't match,പാസ്‌വേഡുകൾ പൊരുത്തപ്പെടുന്നില്ല,
Permission denied,അനുമതി നിഷേധിച്ചു,
Phone numbers,ഫോൺ നമ്പറുകൾ,
Pin items from any app using the bookmark button in the top bar,ടോപ്പ് ബാറിലെ ബുക്ക്‌മാർക്ക് ബട്ടൺ ഉപയോഗിച്ച് ഏത് app ൽ നിന്നും ഇനങ്ങൾ പിൻ ചെയ്യുക,
Please fill in all password fields,ദയവായി എല്ലാ പാസ്‌വേഡ് ഫീൽഡുകളും പൂരിപ്പിക്കുക,
Please log in to access Dock.,Dock ആക്സസ് ചെയ്യാൻ ദയവായി ലോഗിൻ ചെയ്യുക.,
"Please respond to this invitation in the calendar","ദയവായി കലണ്ടറിൽ ഈ ക്ഷണത്തിന് പ്രതികരിക്കുക",
Postal code,പിൻ കോഡ്,
Primary,പ്രാഥമിക,
Primary address,പ്രാഥമിക വിലാസം,
Privacy Policy,സ്വകാര്യതാ നയം,
Profile,പ്രൊഫൈൽ,
Refresh All,എല്ലാം റിഫ്രഷ് ചെയ്യുക,
"Reminder: {0} — {1} at {2}","ഓർമ്മപ്പെടുത്തൽ: {0} — {1}, {2} ൽ",
Remove Do Not Contact,ബന്ധപ്പെടരുത് നീക്കം ചെയ്യുക,
Remove tag,ടാഗ് നീക്കം ചെയ്യുക,
Required,ആവശ്യമാണ്,
required,ആവശ്യമാണ്,
Respond in,പ്രതികരിക്കുക,
Restore,പുനഃസ്ഥാപിക്കുക,
Restore from archive,ആർക്കൈവിൽ നിന്ന് പുനഃസ്ഥാപിക്കുക,
Revoking...,റദ്ദാക്കുന്നു...,
Room or address,മുറി അല്ലെങ്കിൽ വിലാസം,
Save,സേവ് ചെയ്യുക,
Saving...,സേവ് ചെയ്യുന്നു...,
Search,തിരയൽ,
Search for people to invite...,ക്ഷണിക്കാൻ ആളുകളെ തിരയുക...,
Search is temporarily unavailable,തിരയൽ താൽക്കാലികമായി ലഭ്യമല്ല,
Search results,തിരയൽ ഫലങ്ങൾ,
Search scope,തിരയൽ വ്യാപ്തി,
Search user by name or email…,പേരോ ഇമെയിലോ ഉപയോഗിച്ച് ഉപയോക്താവിനെ തിരയുക…,
Searching...,തിരയുന്നു...,
Security,സുരക്ഷ,
"Send an email or add a note to get started.","ആരംഭിക്കാൻ ഒരു ഇമെയിൽ അയയ്ക്കുക അല്ലെങ്കിൽ ഒരു കുറിപ്പ് ചേർക്കുക.",
Session {0}/{1},സെഷൻ {0}/{1},
Sessions,സെഷനുകൾ,
Settings,ക്രമീകരണങ്ങൾ,
Settings not found,ക്രമീകരണങ്ങൾ കണ്ടെത്തിയില്ല,
Share,പങ്കിടുക,
Show,കാണിക്കുക,
Show less,കുറച്ച് കാണിക്കുക,
Social profiles,സാമൂഹിക പ്രൊഫൈലുകൾ,
"Sourced events can only be edited in the source app.","ഉറവിട ഇവന്റുകൾ ഉറവിട app ൽ മാത്രമേ എഡിറ്റ് ചെയ്യാൻ കഴിയൂ.",
Source Code,സോഴ്സ് കോഡ്,
Start Focus,ഫോക്കസ് ആരംഭിക്കുക,
State / Province,സംസ്ഥാനം / പ്രവിശ്യ,
"Street, number","തെരുവ്, നമ്പർ",
Sync Now,ഇപ്പോൾ സിങ്ക് ചെയ്യുക,
Tag,ടാഗ്,
Tag cannot be empty,ടാഗ് ശൂന്യമാകാൻ പാടില്ല,
Tags,ടാഗുകൾ,
Target not installed,ടാർഗറ്റ് ഇൻസ്റ്റാൾ ചെയ്തിട്ടില്ല,
Task,ടാസ്ക്,
"The settings component could not be loaded. Please reload the page.","ക്രമീകരണ ഘടകം ലോഡ് ചെയ്യാനായില്ല. ദയവായി പേജ് റീലോഡ് ചെയ്യുക.",
"This contact is archived and hidden from the People list.","ഈ കോൺടാക്ട് ആർക്കൈവ് ചെയ്തിരിക്കുന്നു, ആളുകൾ ലിസ്റ്റിൽ നിന്ന് മറച്ചിരിക്കുന്നു.",
This is a reminder for your upcoming event,നിങ്ങളുടെ വരാനിരിക്കുന്ന ഇവന്റിന്റെ ഓർമ്മപ്പെടുത്തലാണിത്,
This person is marked as Do Not Contact.,ഈ വ്യക്തി ബന്ധപ്പെടരുത് എന്ന് അടയാളപ്പെടുത്തിയിരിക്കുന്നു.,
"This record is already linked to this discussion","ഈ രേഖ ഇതിനകം ഈ ചർച്ചയുമായി ലിങ്ക് ചെയ്തിരിക്കുന്നു",
Timer,ടൈമർ,
Timer running for {0} — did you forget?,ടൈമർ {0} ആയി പ്രവർത്തിക്കുന്നു — മറന്നുപോയോ?,
"To remove {0}, run:","{0} നീക്കം ചെയ്യാൻ, പ്രവർത്തിപ്പിക്കുക:",
Try a different search term,വ്യത്യസ്തമായ ഒരു തിരയൽ പദം ശ്രമിക്കുക,
Two-Factor Authentication,ടു-ഫാക്ടർ ഓതന്റിക്കേഷൻ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ഈ സൈറ്റിൽ ടു-ഫാക്ടർ ഓതന്റിക്കേഷൻ പ്രവർത്തനക്ഷമമല്ല. നിങ്ങളുടെ അഡ്മിനിസ്ട്രേറ്ററെ ബന്ധപ്പെടുക.",
Two-way,ഇരുദിശ,
Type at least 2 characters to search,തിരയാൻ കുറഞ്ഞത് 2 അക്ഷരങ്ങൾ ടൈപ്പ് ചെയ്യുക,
Type to search...,തിരയാൻ ടൈപ്പ് ചെയ്യുക...,
"Unknown notification_type '{0}' for app '{1}'","App '{1}' ന് അജ്ഞാതമായ notification_type '{0}'",
Unknown device,അജ്ഞാത ഉപകരണം,
Unlink user — make external,ഉപയോക്താവിനെ അൺലിങ്ക് ചെയ്യുക — ബാഹ്യമാക്കുക,
unsynced,സിങ്ക് ചെയ്തിട്ടില്ല,
Update,അപ്ഡേറ്റ്,
Update password,പാസ്‌വേഡ് അപ്ഡേറ്റ് ചെയ്യുക,
Updating...,അപ്ഡേറ്റ് ചെയ്യുന്നു...,
Upload file,ഫയൽ അപ്‌ലോഡ് ചെയ്യുക,
"Upload files like contracts, proposals, or documents.","കരാറുകൾ, നിർദ്ദേശങ്ങൾ, അല്ലെങ്കിൽ പ്രമാണങ്ങൾ പോലുള്ള ഫയലുകൾ അപ്‌ലോഡ് ചെയ്യുക.",
Upload photo,ഫോട്ടോ അപ്‌ലോഡ് ചെയ്യുക,
Uploading...,അപ്‌ലോഡ് ചെയ്യുന്നു...,
Uploading…,അപ്‌ലോഡ് ചെയ്യുന്നു…,
View entry,എൻട്രി കാണുക,
Website,വെബ്‌സൈറ്റ്,
Where,എവിടെ,
Work,ജോലി,
Write a note...,ഒരു കുറിപ്പ് എഴുതുക...,
Write a note... (not linked to any record),ഒരു കുറിപ്പ് എഴുതുക... (ഒരു രേഖയുമായും ലിങ്ക് ചെയ്തിട്ടില്ല),
You,നിങ്ങൾ,
You are not an attendee of this event.,നിങ്ങൾ ഈ ഇവന്റിന്റെ പങ്കാളിയല്ല.,
"You can have a maximum of {0} bookmarks","നിങ്ങൾക്ക് പരമാവധി {0} ബുക്ക്‌മാർക്കുകൾ ഉണ്ടാകാം",
You can only change status of your own events.,നിങ്ങളുടെ സ്വന്തം ഇവന്റുകളുടെ നില മാത്രമേ മാറ്റാൻ കഴിയൂ.,
You can only delete your own comments,നിങ്ങളുടെ സ്വന്തം അഭിപ്രായങ്ങൾ മാത്രമേ ഇല്ലാതാക്കാൻ കഴിയൂ,
You can only delete your own events.,നിങ്ങളുടെ സ്വന്തം ഇവന്റുകൾ മാത്രമേ ഇല്ലാതാക്കാൻ കഴിയൂ.,
You can only edit your own events.,നിങ്ങളുടെ സ്വന്തം ഇവന്റുകൾ മാത്രമേ എഡിറ്റ് ചെയ്യാൻ കഴിയൂ.,
You can only edit your own notes,നിങ്ങളുടെ സ്വന്തം കുറിപ്പുകൾ മാത്രമേ എഡിറ്റ് ചെയ്യാൻ കഴിയൂ,
"You can only manage attendees on your own events.","നിങ്ങളുടെ സ്വന്തം ഇവന്റുകളിലെ പങ്കാളികളെ മാത്രമേ നിയന്ത്രിക്കാൻ കഴിയൂ.",
You can only view your own events.,നിങ്ങളുടെ സ്വന്തം ഇവന്റുകൾ മാത്രമേ കാണാൻ കഴിയൂ.,
"You do not have permission to comment on this record","ഈ രേഖയിൽ അഭിപ്രായം പറയാൻ നിങ്ങൾക്ക് അനുമതിയില്ല",
You have already reacted with {0},നിങ്ങൾ ഇതിനകം {0} ഉപയോഗിച്ച് പ്രതികരിച്ചിട്ടുണ്ട്,
You have been invited to the following event,നിങ്ങളെ ഇനിപ്പറയുന്ന ഇവന്റിലേക്ക് ക്ഷണിച്ചിരിക്കുന്നു,
Your attendance,നിങ്ങളുടെ ഹാജർ,
Your response,നിങ്ങളുടെ പ്രതികരണം,
Z→A,Z→A,
Rescheduled event: {0},പുനഃക്രമീകരിച്ച ഇവന്റ്: {0},
