source,target,context
"Address line 1, city, and country are required","ವಿಳಾಸ ಸಾಲು ೧, ನಗರ ಮತ್ತು ದೇಶ ಅಗತ್ಯ",
ago,ಹಿಂದೆ,
All companies,ಎಲ್ಲಾ ಕಂಪನಿಗಳು,
All day event,ಇಡೀ ದಿನದ ಈವೆಂಟ್,
"Apartment, suite, etc.","ಅಪಾರ್ಟ್‌ಮೆಂಟ್, ಸೂಟ್ ಇತ್ಯಾದಿ",
Apps,App ಗಳು,
Archive contact,ಸಂಪರ್ಕ ಆರ್ಕೈವ್ ಮಾಡಿ,
Attendees,ಭಾಗವಹಿಸುವವರು,
available,ಲಭ್ಯ,
Best regards,ಶುಭ ಹಾರೈಕೆಗಳು,
Bookmarks,ಬುಕ್‌ಮಾರ್ಕ್‌ಗಳು,
"Both proposed start and end times are required.","ಪ್ರಸ್ತಾವಿತ ಪ್ರಾರಂಭ ಮತ್ತು ಅಂತ್ಯ ಸಮಯ ಎರಡೂ ಅಗತ್ಯ.",
Break,ವಿರಾಮ,
Bridge not registered,ಬ್ರಿಡ್ಜ್ ನೋಂದಾಯಿಸಲಾಗಿಲ್ಲ,
Calendar Settings,ಕ್ಯಾಲೆಂಡರ್ ಸೆಟ್ಟಿಂಗ್‌ಗಳು,
Call,ಕರೆ,
Cannot change bookmark owner,ಬುಕ್‌ಮಾರ್ಕ್ ಮಾಲೀಕರನ್ನು ಬದಲಾಯಿಸಲಾಗುವುದಿಲ್ಲ,
Cannot revoke your current session,ನಿಮ್ಮ ಪ್ರಸ್ತುತ ಸೆಶನ್ ಹಿಂತೆಗೆದುಕೊಳ್ಳಲಾಗುವುದಿಲ್ಲ,
Change Password,ಪಾಸ್‌ವರ್ಡ್ ಬದಲಾಯಿಸಿ,
Change photo,ಫೋಟೋ ಬದಲಾಯಿಸಿ,
Check Status,ಸ್ಥಿತಿ ಪರಿಶೀಲಿಸಿ,
City,ನಗರ,
Clear,ತೆರವುಗೊಳಿಸಿ,
Clear filters,ಫಿಲ್ಟರ್‌ಗಳನ್ನು ತೆರವುಗೊಳಿಸಿ,
Close search,ಹುಡುಕಾಟ ಮುಚ್ಚಿ,
Cmd+Enter to save,ಉಳಿಸಲು Cmd+Enter,
Coming soon,ಶೀಘ್ರದಲ್ಲಿ ಬರಲಿದೆ,
Coming up!,ಬರಲಿದೆ!,
Comment,ಪ್ರತಿಕ್ರಿಯೆ,
Community Edition,ಸಮುದಾಯ ಆವೃತ್ತಿ,
Complete,ಪೂರ್ಣ,
Confirm new password,ಹೊಸ ಪಾಸ್‌ವರ್ಡ್ ದೃಢೀಕರಿಸಿ,
Copy,ನಕಲಿಸಿ,
Could not load notes,ಟಿಪ್ಪಣಿಗಳನ್ನು ಲೋಡ್ ಮಾಡಲಾಗಲಿಲ್ಲ,
Country,ದೇಶ,
"Country '{0}' not found. Please select a valid country.","ದೇಶ '{0}' ಕಂಡುಬಂದಿಲ್ಲ. ದಯವಿಟ್ಟು ಮಾನ್ಯ ದೇಶವನ್ನು ಆಯ್ಕೆಮಾಡಿ.",
Create a contact to get started,ಪ್ರಾರಂಭಿಸಲು ಸಂಪರ್ಕ ರಚಿಸಿ,
Created event: {0},ಈವೆಂಟ್ ರಚಿಸಲಾಗಿದೆ: {0},
Creating...,ರಚಿಸಲಾಗುತ್ತಿದೆ...,
Current,ಪ್ರಸ್ತುತ,
Current password,ಪ್ರಸ್ತುತ ಪಾಸ್‌ವರ್ಡ್,
Current password is incorrect,ಪ್ರಸ್ತುತ ಪಾಸ್‌ವರ್ಡ್ ತಪ್ಪಾಗಿದೆ,
Currency,ಕರೆನ್ಸಿ,
Date,ದಿನಾಂಕ,
Decline,ನಿರಾಕರಿಸಿ,
Department,ವಿಭಾಗ,
Do Not Contact,ಸಂಪರ್ಕಿಸಬೇಡಿ,
Dock,Dock,
Download,ಡೌನ್‌ಲೋಡ್,
"e.g. en, fr, de","ಉದಾ. en, fr, de",
Edit,ಸಂಪಾದಿಸಿ,
Edit address,ವಿಳಾಸ ಸಂಪಾದಿಸಿ,
Edit Timer,ಟೈಮರ್ ಸಂಪಾದಿಸಿ,
Email addresses,ಇಮೇಲ್ ವಿಳಾಸಗಳು,
Enabled,ಸಕ್ರಿಯ,
"End time was before start time. Adjusted to 1 hour after start.","ಅಂತ್ಯ ಸಮಯ ಪ್ರಾರಂಭ ಸಮಯಕ್ಕಿಂತ ಮೊದಲಿತ್ತು. ಪ್ರಾರಂಭದ ೧ ಗಂಟೆ ನಂತರಕ್ಕೆ ಹೊಂದಿಸಲಾಗಿದೆ.",
Error,ದೋಷ,
Event '{0}' status changed to {1},ಈವೆಂಟ್ '{0}' ಸ್ಥಿತಿ {1} ಗೆ ಬದಲಾಗಿದೆ,
Event Type,ಈವೆಂಟ್ ಪ್ರಕಾರ,
events,ಈವೆಂಟ್‌ಗಳು,
External,ಬಾಹ್ಯ,
External — no user account,ಬಾಹ್ಯ — ಬಳಕೆದಾರ ಖಾತೆ ಇಲ್ಲ,
Failed to change password,ಪಾಸ್‌ವರ್ಡ್ ಬದಲಾಯಿಸಲು ವಿಫಲವಾಯಿತು,
Failed to check status,ಸ್ಥಿತಿ ಪರಿಶೀಲಿಸಲು ವಿಫಲವಾಯಿತು,
Failed to load apps,App ಗಳನ್ನು ಲೋಡ್ ಮಾಡಲಾಗಲಿಲ್ಲ,
Failed to load settings,ಸೆಟ್ಟಿಂಗ್‌ಗಳನ್ನು ಲೋಡ್ ಮಾಡಲಾಗಲಿಲ್ಲ,
"Field '{0}' is not editable","ಕ್ಷೇತ್ರ '{0}' ಸಂಪಾದನೆಯೋಗ್ಯವಲ್ಲ",
Files,ಫೈಲ್‌ಗಳು,
First Name,ಮೊದಲ ಹೆಸರು,
Focus,ಫೋಕಸ್,
"Frappe Manager URL is not configured in Dock Settings.","Dock ಸೆಟ್ಟಿಂಗ್‌ಗಳಲ್ಲಿ Frappe Manager URL ಕಾನ್ಫಿಗರ್ ಆಗಿಲ್ಲ.",
Hello {0},ನಮಸ್ಕಾರ {0},
Inactive,ನಿಷ್ಕ್ರಿಯ,
Integrations,ಇಂಟಿಗ್ರೇಶನ್‌ಗಳು,
Internal,ಆಂತರಿಕ,
Internal — has a user account,ಆಂತರಿಕ — ಬಳಕೆದಾರ ಖಾತೆ ಇದೆ,
Invalid RSVP status,ಅಮಾನ್ಯ RSVP ಸ್ಥಿತಿ,
Invalid status,ಅಮಾನ್ಯ ಸ್ಥಿತಿ,
"Invalid status. Must be one of: {0}","ಅಮಾನ್ಯ ಸ್ಥಿತಿ. ಇವುಗಳಲ್ಲಿ ಒಂದಾಗಿರಬೇಕು: {0}",
"Invitation: {0} — {1} at {2}","ಆಮಂತ್ರಣ: {0} — {1}, {2} ನಲ್ಲಿ",
Invite People,ಜನರನ್ನು ಆಮಂತ್ರಿಸಿ,
Join meeting →,ಸಭೆಗೆ ಸೇರಿ →,
Language,ಭಾಷೆ,
Last activity,ಕೊನೆಯ ಚಟುವಟಿಕೆ,
Last modified,ಕೊನೆಯ ಬದಲಾವಣೆ,
Last Name,ಕೊನೆಯ ಹೆಸರು,
Last sync,ಕೊನೆಯ ಸಿಂಕ್,
Link user account,ಬಳಕೆದಾರ ಖಾತೆ ಲಿಂಕ್ ಮಾಡಿ,
Linked records,ಲಿಂಕ್ ಮಾಡಲಾದ ದಾಖಲೆಗಳು,
Loading settings...,ಸೆಟ್ಟಿಂಗ್‌ಗಳು ಲೋಡ್ ಆಗುತ್ತಿವೆ...,
Loading...,ಲೋಡ್ ಆಗುತ್ತಿದೆ...,
Location,ಸ್ಥಳ,
Mark Do Not Contact,ಸಂಪರ್ಕಿಸಬೇಡಿ ಎಂದು ಗುರುತಿಸಿ,
Maybe,ಬಹುಶಃ,
Meeting Link,ಸಭೆ ಲಿಂಕ್,
Meeting title,ಸಭೆ ಶೀರ್ಷಿಕೆ,
Meeting URL,ಸಭೆ URL,
Mine,ನನ್ನದು,
Modified,ಬದಲಾಯಿಸಲಾಗಿದೆ,
navigate,ನ್ಯಾವಿಗೇಟ್,
New note,ಹೊಸ ಟಿಪ್ಪಣಿ,
New password,ಹೊಸ ಪಾಸ್‌ವರ್ಡ್,
new tab,ಹೊಸ ಟ್ಯಾಬ್,
New tag,ಹೊಸ ಟ್ಯಾಗ್,
No active sessions found,ಯಾವುದೇ ಸಕ್ರಿಯ ಸೆಶನ್ ಕಂಡುಬಂದಿಲ್ಲ,
No activity,ಯಾವುದೇ ಚಟುವಟಿಕೆ ಇಲ್ಲ,
No attendees,ಭಾಗವಹಿಸುವವರಿಲ್ಲ,
No bookmarks yet,ಇನ್ನೂ ಬುಕ್‌ಮಾರ್ಕ್‌ಗಳಿಲ್ಲ,
No bridges registered,ಯಾವುದೇ ಬ್ರಿಡ್ಜ್ ನೋಂದಾಯಿಸಲಾಗಿಲ್ಲ,
No contacts match these filters,ಈ ಫಿಲ್ಟರ್‌ಗಳಿಗೆ ಯಾವುದೇ ಸಂಪರ್ಕ ಹೊಂದಿಕೆಯಾಗುವುದಿಲ್ಲ,
No file uploaded,ಯಾವುದೇ ಫೈಲ್ ಅಪ್‌ಲೋಡ್ ಆಗಿಲ್ಲ,
No files attached,ಯಾವುದೇ ಫೈಲ್ ಲಗತ್ತಿಸಲಾಗಿಲ್ಲ,
No notes yet,ಇನ್ನೂ ಟಿಪ್ಪಣಿಗಳಿಲ್ಲ,
No results found,ಯಾವುದೇ ಫಲಿತಾಂಶ ಕಂಡುಬಂದಿಲ್ಲ,
No settings registered for this app.,ಈ app ಗೆ ಯಾವುದೇ ಸೆಟ್ಟಿಂಗ್‌ಗಳು ನೋಂದಾಯಿಸಲಾಗಿಲ್ಲ.,
No status endpoint declared,ಯಾವುದೇ ಸ್ಟೇಟಸ್ ಎಂಡ್‌ಪಾಯಿಂಟ್ ಘೋಷಿಸಲಾಗಿಲ್ಲ,
No sync endpoint declared,ಯಾವುದೇ ಸಿಂಕ್ ಎಂಡ್‌ಪಾಯಿಂಟ್ ಘೋಷಿಸಲಾಗಿಲ್ಲ,
No tags found,ಯಾವುದೇ ಟ್ಯಾಗ್ ಕಂಡುಬಂದಿಲ್ಲ,
Not checked,ಪರಿಶೀಲಿಸಲಾಗಿಲ್ಲ,
Not configured,ಕಾನ್ಫಿಗರ್ ಆಗಿಲ್ಲ,
Not permitted,ಅನುಮತಿ ಇಲ್ಲ,
Note content cannot be empty,ಟಿಪ್ಪಣಿ ವಿಷಯ ಖಾಲಿ ಇರಬಾರದು,
Notification Settings,ಅಧಿಸೂಚನೆ ಸೆಟ್ಟಿಂಗ್‌ಗಳು,
Number format,ಸಂಖ್ಯೆ ಸ್ವರೂಪ,
One-way,ಏಕಮುಖ,
"Only native Dock events can be deleted here.","ಕೇವಲ ನೇಟಿವ್ Dock ಈವೆಂಟ್‌ಗಳನ್ನು ಮಾತ್ರ ಇಲ್ಲಿ ಅಳಿಸಬಹುದು.",
"Only System Manager can trigger bridge sync","ಕೇವಲ System Manager ಬ್ರಿಡ್ಜ್ ಸಿಂಕ್ ಪ್ರಾರಂಭಿಸಬಹುದು",
"Only System Manager can view sync logs","ಕೇವಲ System Manager ಸಿಂಕ್ ಲಾಗ್‌ಗಳನ್ನು ನೋಡಬಹುದು",
"Only the contact owner can change the photo","ಸಂಪರ್ಕದ ಮಾಲೀಕರು ಮಾತ್ರ ಫೋಟೋ ಬದಲಾಯಿಸಬಹುದು",
"Only the contact owner can edit this contact","ಸಂಪರ್ಕದ ಮಾಲೀಕರು ಮಾತ್ರ ಈ ಸಂಪರ್ಕವನ್ನು ಸಂಪಾದಿಸಬಹುದು",
"Only the event organizer can send invitations.","ಈವೆಂಟ್ ಆಯೋಜಕರು ಮಾತ್ರ ಆಮಂತ್ರಣಗಳನ್ನು ಕಳುಹಿಸಬಹುದು.",
"Only the session creator or a Dock Manager can revoke sessions","ಸೆಶನ್ ರಚಿಸಿದವರು ಅಥವಾ Dock Manager ಮಾತ್ರ ಸೆಶನ್ ಹಿಂತೆಗೆದುಕೊಳ್ಳಬಹುದು",
open,ತೆರೆದ,
Open app switcher,App ಸ್ವಿಚರ್ ತೆರೆಯಿರಿ,
Optional,ಐಚ್ಛಿಕ,
optional,ಐಚ್ಛಿಕ,
Organizer,ಆಯೋಜಕ,
Owner,ಮಾಲೀಕ,
Password updated,ಪಾಸ್‌ವರ್ಡ್ ನವೀಕರಿಸಲಾಗಿದೆ,
Passwords don't match,ಪಾಸ್‌ವರ್ಡ್‌ಗಳು ಹೊಂದಿಕೆಯಾಗುತ್ತಿಲ್ಲ,
Permission denied,ಅನುಮತಿ ನಿರಾಕರಿಸಲಾಗಿದೆ,
Phone numbers,ಫೋನ್ ನಂಬರ್‌ಗಳು,
Pin items from any app using the bookmark button in the top bar,ಮೇಲಿನ ಬಾರ್‌ನಲ್ಲಿ ಬುಕ್‌ಮಾರ್ಕ್ ಬಟನ್ ಬಳಸಿ ಯಾವುದೇ app ನಿಂದ ಐಟಂಗಳನ್ನು ಪಿನ್ ಮಾಡಿ,
Please fill in all password fields,ದಯವಿಟ್ಟು ಎಲ್ಲಾ ಪಾಸ್‌ವರ್ಡ್ ಕ್ಷೇತ್ರಗಳನ್ನು ಭರ್ತಿ ಮಾಡಿ,
Please log in to access Dock.,Dock ಪ್ರವೇಶಿಸಲು ದಯವಿಟ್ಟು ಲಾಗಿನ್ ಮಾಡಿ.,
"Please respond to this invitation in the calendar","ದಯವಿಟ್ಟು ಕ್ಯಾಲೆಂಡರ್‌ನಲ್ಲಿ ಈ ಆಮಂತ್ರಣಕ್ಕೆ ಪ್ರತಿಕ್ರಿಯಿಸಿ",
Postal code,ಅಂಚೆ ಕೋಡ್,
Primary,ಪ್ರಾಥಮಿಕ,
Primary address,ಪ್ರಾಥಮಿಕ ವಿಳಾಸ,
Privacy Policy,ಗೋಪ್ಯತಾ ನೀತಿ,
Profile,ಪ್ರೊಫೈಲ್,
Refresh All,ಎಲ್ಲವನ್ನೂ ರಿಫ್ರೆಶ್ ಮಾಡಿ,
"Reminder: {0} — {1} at {2}","ಜ್ಞಾಪನೆ: {0} — {1}, {2} ನಲ್ಲಿ",
Remove Do Not Contact,ಸಂಪರ್ಕಿಸಬೇಡಿ ತೆಗೆಯಿರಿ,
Remove tag,ಟ್ಯಾಗ್ ತೆಗೆಯಿರಿ,
Required,ಅಗತ್ಯ,
required,ಅಗತ್ಯ,
Respond in,ಪ್ರತಿಕ್ರಿಯಿಸಿ,
Restore,ಮರಳಿಸಿ,
Restore from archive,ಆರ್ಕೈವ್‌ನಿಂದ ಮರಳಿಸಿ,
Revoking...,ಹಿಂತೆಗೆದುಕೊಳ್ಳಲಾಗುತ್ತಿದೆ...,
Room or address,ಕೊಠಡಿ ಅಥವಾ ವಿಳಾಸ,
Save,ಉಳಿಸಿ,
Saving...,ಉಳಿಸಲಾಗುತ್ತಿದೆ...,
Search,ಹುಡುಕಾಟ,
Search for people to invite...,ಆಮಂತ್ರಿಸಲು ಜನರನ್ನು ಹುಡುಕಿ...,
Search is temporarily unavailable,ಹುಡುಕಾಟ ತಾತ್ಕಾಲಿಕವಾಗಿ ಲಭ್ಯವಿಲ್ಲ,
Search results,ಹುಡುಕಾಟ ಫಲಿತಾಂಶಗಳು,
Search scope,ಹುಡುಕಾಟ ವ್ಯಾಪ್ತಿ,
Search user by name or email…,ಹೆಸರು ಅಥವಾ ಇಮೇಲ್ ಮೂಲಕ ಬಳಕೆದಾರರನ್ನು ಹುಡುಕಿ…,
Searching...,ಹುಡುಕಲಾಗುತ್ತಿದೆ...,
Security,ಭದ್ರತೆ,
"Send an email or add a note to get started.","ಪ್ರಾರಂಭಿಸಲು ಇಮೇಲ್ ಕಳುಹಿಸಿ ಅಥವಾ ಟಿಪ್ಪಣಿ ಸೇರಿಸಿ.",
Session {0}/{1},ಸೆಶನ್ {0}/{1},
Sessions,ಸೆಶನ್‌ಗಳು,
Settings,ಸೆಟ್ಟಿಂಗ್‌ಗಳು,
Settings not found,ಸೆಟ್ಟಿಂಗ್‌ಗಳು ಕಂಡುಬಂದಿಲ್ಲ,
Share,ಹಂಚಿಕೊಳ್ಳಿ,
Show,ತೋರಿಸಿ,
Show less,ಕಡಿಮೆ ತೋರಿಸಿ,
Social profiles,ಸಾಮಾಜಿಕ ಪ್ರೊಫೈಲ್‌ಗಳು,
"Sourced events can only be edited in the source app.","ಮೂಲ ಈವೆಂಟ್‌ಗಳನ್ನು ಮೂಲ app ನಲ್ಲಿ ಮಾತ್ರ ಸಂಪಾದಿಸಬಹುದು.",
Source Code,ಮೂಲ ಕೋಡ್,
Start Focus,ಫೋಕಸ್ ಪ್ರಾರಂಭಿಸಿ,
State / Province,ರಾಜ್ಯ / ಪ್ರಾಂತ,
"Street, number","ಬೀದಿ, ನಂಬರ್",
Sync Now,ಈಗ ಸಿಂಕ್ ಮಾಡಿ,
Tag,ಟ್ಯಾಗ್,
Tag cannot be empty,ಟ್ಯಾಗ್ ಖಾಲಿ ಇರಬಾರದು,
Tags,ಟ್ಯಾಗ್‌ಗಳು,
Target not installed,ಟಾರ್ಗೆಟ್ ಇನ್‌ಸ್ಟಾಲ್ ಆಗಿಲ್ಲ,
Task,ಕಾರ್ಯ,
"The settings component could not be loaded. Please reload the page.","ಸೆಟ್ಟಿಂಗ್‌ಗಳ ಘಟಕವನ್ನು ಲೋಡ್ ಮಾಡಲಾಗಲಿಲ್ಲ. ದಯವಿಟ್ಟು ಪುಟವನ್ನು ಮರುಲೋಡ್ ಮಾಡಿ.",
"This contact is archived and hidden from the People list.","ಈ ಸಂಪರ್ಕ ಆರ್ಕೈವ್ ಆಗಿದೆ ಮತ್ತು ಜನರ ಪಟ್ಟಿಯಿಂದ ಮರೆಮಾಡಲಾಗಿದೆ.",
This is a reminder for your upcoming event,ನಿಮ್ಮ ಮುಂಬರುವ ಈವೆಂಟ್‌ಗಾಗಿ ಇದು ಜ್ಞಾಪನೆ,
This person is marked as Do Not Contact.,ಈ ವ್ಯಕ್ತಿ ಸಂಪರ್ಕಿಸಬೇಡಿ ಎಂದು ಗುರುತಿಸಲಾಗಿದೆ.,
"This record is already linked to this discussion","ಈ ದಾಖಲೆ ಈಗಾಗಲೇ ಈ ಚರ್ಚೆಗೆ ಲಿಂಕ್ ಆಗಿದೆ",
Timer,ಟೈಮರ್,
Timer running for {0} — did you forget?,ಟೈಮರ್ {0} ಕಾಲದಿಂದ ಚಾಲನೆಯಲ್ಲಿದೆ — ಮರೆತಿದ್ದೀರಾ?,
"To remove {0}, run:","{0} ತೆಗೆಯಲು, ಚಲಾಯಿಸಿ:",
Try a different search term,ಬೇರೆ ಹುಡುಕಾಟ ಪದ ಪ್ರಯತ್ನಿಸಿ,
Two-Factor Authentication,ದ್ವಿ-ಅಂಶ ದೃಢೀಕರಣ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ಈ ಸೈಟ್‌ನಲ್ಲಿ ದ್ವಿ-ಅಂಶ ದೃಢೀಕರಣ ಸಕ್ರಿಯವಾಗಿಲ್ಲ. ನಿಮ್ಮ ನಿರ್ವಾಹಕರನ್ನು ಸಂಪರ್ಕಿಸಿ.",
Two-way,ದ್ವಿಮುಖ,
Type at least 2 characters to search,ಹುಡುಕಲು ಕನಿಷ್ಠ ೨ ಅಕ್ಷರಗಳನ್ನು ಟೈಪ್ ಮಾಡಿ,
Type to search...,ಹುಡುಕಲು ಟೈಪ್ ಮಾಡಿ...,
"Unknown notification_type '{0}' for app '{1}'","App '{1}' ಗೆ ಅಪರಿಚಿತ notification_type '{0}'",
Unknown device,ಅಪರಿಚಿತ ಸಾಧನ,
Unlink user — make external,ಬಳಕೆದಾರ ಲಿಂಕ್ ತೆಗೆಯಿರಿ — ಬಾಹ್ಯ ಮಾಡಿ,
unsynced,ಸಿಂಕ್ ಆಗಿಲ್ಲ,
Update,ನವೀಕರಿಸಿ,
Update password,ಪಾಸ್‌ವರ್ಡ್ ನವೀಕರಿಸಿ,
Updating...,ನವೀಕರಿಸಲಾಗುತ್ತಿದೆ...,
Upload file,ಫೈಲ್ ಅಪ್‌ಲೋಡ್ ಮಾಡಿ,
"Upload files like contracts, proposals, or documents.","ಒಪ್ಪಂದಗಳು, ಪ್ರಸ್ತಾವನೆಗಳು ಅಥವಾ ಡಾಕ್ಯುಮೆಂಟ್‌ಗಳಂತಹ ಫೈಲ್‌ಗಳನ್ನು ಅಪ್‌ಲೋಡ್ ಮಾಡಿ.",
Upload photo,ಫೋಟೋ ಅಪ್‌ಲೋಡ್ ಮಾಡಿ,
Uploading...,ಅಪ್‌ಲೋಡ್ ಆಗುತ್ತಿದೆ...,
Uploading…,ಅಪ್‌ಲೋಡ್ ಆಗುತ್ತಿದೆ…,
View entry,ನಮೂದು ನೋಡಿ,
Website,ವೆಬ್‌ಸೈಟ್,
Where,ಎಲ್ಲಿ,
Work,ಕೆಲಸ,
Write a note...,ಟಿಪ್ಪಣಿ ಬರೆಯಿರಿ...,
Write a note... (not linked to any record),ಟಿಪ್ಪಣಿ ಬರೆಯಿರಿ... (ಯಾವುದೇ ದಾಖಲೆಗೆ ಲಿಂಕ್ ಆಗಿಲ್ಲ),
You,ನೀವು,
You are not an attendee of this event.,ನೀವು ಈ ಈವೆಂಟ್‌ನ ಭಾಗವಹಿಸುವವರಲ್ಲ.,
"You can have a maximum of {0} bookmarks","ನೀವು ಗರಿಷ್ಠ {0} ಬುಕ್‌ಮಾರ್ಕ್‌ಗಳನ್ನು ಹೊಂದಬಹುದು",
You can only change status of your own events.,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಈವೆಂಟ್‌ಗಳ ಸ್ಥಿತಿಯನ್ನು ಮಾತ್ರ ಬದಲಾಯಿಸಬಹುದು.,
You can only delete your own comments,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಪ್ರತಿಕ್ರಿಯೆಗಳನ್ನು ಮಾತ್ರ ಅಳಿಸಬಹುದು,
You can only delete your own events.,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಈವೆಂಟ್‌ಗಳನ್ನು ಮಾತ್ರ ಅಳಿಸಬಹುದು.,
You can only edit your own events.,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಈವೆಂಟ್‌ಗಳನ್ನು ಮಾತ್ರ ಸಂಪಾದಿಸಬಹುದು.,
You can only edit your own notes,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಟಿಪ್ಪಣಿಗಳನ್ನು ಮಾತ್ರ ಸಂಪಾದಿಸಬಹುದು,
"You can only manage attendees on your own events.","ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಈವೆಂಟ್‌ಗಳ ಭಾಗವಹಿಸುವವರನ್ನು ಮಾತ್ರ ನಿರ್ವಹಿಸಬಹುದು.",
You can only view your own events.,ನೀವು ನಿಮ್ಮ ಸ್ವಂತ ಈವೆಂಟ್‌ಗಳನ್ನು ಮಾತ್ರ ನೋಡಬಹುದು.,
"You do not have permission to comment on this record","ಈ ದಾಖಲೆಯಲ್ಲಿ ಪ್ರತಿಕ್ರಿಯಿಸಲು ನಿಮಗೆ ಅನುಮತಿ ಇಲ್ಲ",
You have already reacted with {0},ನೀವು ಈಗಾಗಲೇ {0} ನೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಿದ್ದೀರಿ,
You have been invited to the following event,ನಿಮ್ಮನ್ನು ಈ ಕೆಳಗಿನ ಈವೆಂಟ್‌ಗೆ ಆಮಂತ್ರಿಸಲಾಗಿದೆ,
Your attendance,ನಿಮ್ಮ ಹಾಜರಾತಿ,
Your response,ನಿಮ್ಮ ಪ್ರತಿಕ್ರಿಯೆ,
Z→A,Z→A,
Rescheduled event: {0},ಮರುನಿಗದಿಪಡಿಸಿದ ಈವೆಂಟ್: {0},
