source,target,context
You are not an attendee of this event.,እርስዎ የዚህ ዝግጅት ተሳታፊ አይደሉም።,
"You can have a maximum of {0} bookmarks","ቢበዛ {0} ዕልባቶች ሊኖሩዎት ይችላሉ",
You can only change status of your own events.,የራስዎን ዝግጅቶች ሁኔታ ብቻ መቀየር ይችላሉ።,
You can only delete your own comments,የራስዎን አስተያየቶች ብቻ መሰረዝ ይችላሉ,
You can only delete your own events.,የራስዎን ዝግጅቶች ብቻ መሰረዝ ይችላሉ።,
You can only edit your own events.,የራስዎን ዝግጅቶች ብቻ ማስተካከል ይችላሉ።,
You can only edit your own notes,የራስዎን ማስታወሻዎች ብቻ ማስተካከል ይችላሉ,
"You can only manage attendees on your own events.","በራስዎ ዝግጅቶች ላይ ብቻ ተሳታፊዎችን ማስተዳደር ይችላሉ።",
You can only view your own events.,የራስዎን ዝግጅቶች ብቻ ማየት ይችላሉ።,
"You do not have permission to comment on this record","በዚህ መዝገብ ላይ አስተያየት ለመስጠት ፈቃድ የለዎትም",
You have already reacted with {0},ቀድሞውኑ በ{0} ምላሽ ሰጥተዋል,
You have been invited to the following event,ለሚከተለው ዝግጅት ተጋብዘዋል,
Your attendance,የእርስዎ መገኘት,
Your response,የእርስዎ ምላሽ,
Z→A,ፐ→ሀ,
Rescheduled event: {0},ዝግጅት እንደገና ተይዟል: {0},
