source,target,context
"The settings component could not be loaded. Please reload the page.","సెట్టింగ్‌ల కాంపోనెంట్ లోడ్ చేయలేకపోయింది. దయచేసి పేజీని రీలోడ్ చేయండి.",
"This contact is archived and hidden from the People list.","ఈ కాంటాక్ట్ ఆర్కైవ్ చేయబడింది మరియు వ్యక్తుల జాబితా నుండి దాచబడింది.",
This is a reminder for your upcoming event,ఇది మీ రాబోయే ఈవెంట్ కోసం రిమైండర్,
This person is marked as Do Not Contact.,ఈ వ్యక్తి సంప్రదించవద్దు అని గుర్తించబడ్డారు.,
"This record is already linked to this discussion","ఈ రికార్డ్ ఈ చర్చకు ఇప్పటికే లింక్ చేయబడింది",
Timer,టైమర్,
Timer running for {0} — did you forget?,టైమర్ {0} నుండి నడుస్తోంది — మీరు మర్చిపోయారా?,
"To remove {0}, run:","{0}ను తొలగించడానికి, రన్ చేయండి:",
Try a different search term,వేరే శోధన పదం ప్రయత్నించండి,
Two-Factor Authentication,రెండు-దశల ధృవీకరణ,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ఈ సైట్‌లో రెండు-దశల ధృవీకరణ ప్రారంభించబడలేదు. మీ నిర్వాహకుడిని సంప్రదించండి.",
Two-way,రెండు-మార్గం,
Type at least 2 characters to search,శోధించడానికి కనీసం 2 అక్షరాలు టైప్ చేయండి,
Type to search...,శోధించడానికి టైప్ చేయండి...,
"Unknown notification_type '{0}' for app '{1}'","యాప్ '{1}' కోసం తెలియని notification_type '{0}'",
Unknown device,తెలియని పరికరం,
Unlink user — make external,వినియోగదారుని అన్‌లింక్ చేయండి — బాహ్యంగా మార్చండి,
unsynced,సింక్ చేయబడలేదు,
Update,అప్‌డేట్,
Update password,పాస్‌వర్డ్ అప్‌డేట్ చేయండి,
Updating...,అప్‌డేట్ అవుతోంది...,
Upload file,ఫైల్ అప్‌లోడ్ చేయండి,
"Upload files like contracts, proposals, or documents.","ఒప్పందాలు, ప్రతిపాదనలు లేదా పత్రాలు వంటి ఫైళ్లను అప్‌లోడ్ చేయండి.",
Upload photo,ఫోటో అప్‌లోడ్ చేయండి,
Uploading...,అప్‌లోడ్ అవుతోంది...,
Uploading…,అప్‌లోడ్ అవుతోంది…,
View entry,ఎంట్రీ చూడండి,
Website,వెబ్‌సైట్,
Where,ఎక్కడ,
Work,పని,
Write a note...,నోట్ రాయండి...,
Write a note... (not linked to any record),నోట్ రాయండి... (ఏ రికార్డ్‌కు లింక్ చేయబడలేదు),
You,మీరు,
You are not an attendee of this event.,మీరు ఈ ఈవెంట్‌కు హాజరైన వ్యక్తి కాదు.,
"You can have a maximum of {0} bookmarks","మీరు గరిష్టంగా {0} బుక్‌మార్క్‌లను కలిగి ఉండవచ్చు",
You can only change status of your own events.,మీరు మీ స్వంత ఈవెంట్‌ల స్థితిని మాత్రమే మార్చగలరు.,
You can only delete your own comments,మీరు మీ స్వంత వ్యాఖ్యలను మాత్రమే తొలగించగలరు,
You can only delete your own events.,మీరు మీ స్వంత ఈవెంట్‌లను మాత్రమే తొలగించగలరు.,
You can only edit your own events.,మీరు మీ స్వంత ఈవెంట్‌లను మాత్రమే సవరించగలరు.,
You can only edit your own notes,మీరు మీ స్వంత నోట్స్‌ను మాత్రమే సవరించగలరు,
"You can only manage attendees on your own events.","మీరు మీ స్వంత ఈవెంట్‌లలో మాత్రమే హాజరైనవారిని నిర్వహించగలరు.",
You can only view your own events.,మీరు మీ స్వంత ఈవెంట్‌లను మాత్రమే చూడగలరు.,
"You do not have permission to comment on this record","ఈ రికార్డ్‌పై వ్యాఖ్యానించడానికి మీకు అనుమతి లేదు",
You have already reacted with {0},మీరు ఇప్పటికే {0} తో స్పందించారు,
You have been invited to the following event,మీరు ఈ క్రింది ఈవెంట్‌కు ఆహ్వానించబడ్డారు,
Your attendance,మీ హాజరు,
Your response,మీ స్పందన,
Z→A,Z→A,
Rescheduled event: {0},ఈవెంట్ పునఃనిర్ణయించబడింది: {0},
