source,target,context
Profile,ပရိုဖိုင်,
Refresh All,အားလုံး ပြန်ဖွင့်,
"Reminder: {0} — {1} at {2}","သတိပေးချက်: {0} — {1} {2} တွင်",
Remove Do Not Contact,ဆက်သွယ်မပါနှင့် ဖယ်ရှား,
Remove tag,တက်ဂ်ဖယ်ရှား,
Required,လိုအပ်,
required,လိုအပ်,
Respond in,ဖြေကြားရန်,
Restore,ပြန်လည်ရယူ,
Restore from archive,သိမ်းဆည်းထားရာမှ ပြန်လည်ရယူ,
Revoking...,ပယ်ဖျက်နေသည်...,
Room or address,အခန်း သို့မဟုတ် လိပ်စာ,
Save,သိမ်းဆည်း,
Saving...,သိမ်းဆည်းနေသည်...,
Search,ရှာဖွေ,
Search for people to invite...,ဖိတ်ကြားရန် လူများ ရှာဖွေ...,
Search is temporarily unavailable,ရှာဖွေမှု ယာယီ မရရှိနိုင်ပါ,
Search results,ရှာဖွေမှု ရလဒ်များ,
Search scope,ရှာဖွေမှု နယ်ပယ်,
Search user by name or email…,အမည် သို့မဟုတ် အီးမေးလ်ဖြင့် အသုံးပြုသူ ရှာဖွေ…,
Searching...,ရှာဖွေနေသည်...,
Security,လုံခြုံရေး,
"Send an email or add a note to get started.","စတင်ရန် အီးမေးလ်ပို့ သို့မဟုတ် မှတ်စုထည့်ပါ။",
Session {0}/{1},ဆက်ရှင် {0}/{1},
Sessions,ဆက်ရှင်များ,
Settings,ဆက်တင်များ,
Settings not found,ဆက်တင်များ ရှာမတွေ့ပါ,
Share,မျှဝေ,
Show,ပြသ,
Show less,လျှော့ပြ,
Social profiles,ဆိုရှယ် ပရိုဖိုင်များ,
"Sourced events can only be edited in the source app.","ရင်းမြစ်ပွဲများကို ရင်းမြစ်အက်ပ်တွင်သာ တည်းဖြတ်နိုင်ပါသည်။",
Source Code,အရင်းအမြစ် ကုဒ်,
Start Focus,အာရုံစိုက်ခြင်း စတင်,
State / Province,ပြည်နယ် / တိုင်း,
"Street, number","လမ်း, အမှတ်",
Sync Now,ယခု ချိန်ကိုက်,
Tag,တက်ဂ်,
Tag cannot be empty,တက်ဂ် ဗလာ မဖြစ်ရ,
Tags,တက်ဂ်များ,
Target not installed,ပစ်မှတ် မတပ်ဆင်ရသေး,
Task,လုပ်ငန်း,
"The settings component could not be loaded. Please reload the page.","ဆက်တင်အစိတ်အပိုင်း ဖွင့်၍မရပါ။ ကျေးဇူးပြု၍ စာမျက်နှာ ပြန်ဖွင့်ပါ။",
"This contact is archived and hidden from the People list.","ဤအဆက်အသွယ်ကို သိမ်းဆည်းထား၍ လူများစာရင်းမှ ဖုံးကွယ်ထားပါသည်။",
This is a reminder for your upcoming event,ဤသည် သင်၏ လာမည့်ပွဲအတွက် သတိပေးချက်ဖြစ်သည်,
This person is marked as Do Not Contact.,ဤပုဂ္ဂိုလ်ကို ဆက်သွယ်မပါနှင့်ဟု မှတ်သားထားသည်။,
"This record is already linked to this discussion","ဤမှတ်တမ်းကို ဤဆွေးနွေးမှုနှင့် ချိတ်ဆက်ပြီးသား",
Timer,အချိန်တိုင်းကိရိယာ,
Timer running for {0} — did you forget?,အချိန်တိုင်းကိရိယာ {0} ကြာပြီ — မေ့နေသလား?,
"To remove {0}, run:","{0} ကို ဖယ်ရှားရန်, ရိုက်ပါ:",
Try a different search term,အခြားရှာဖွေမှု စကားလုံးဖြင့် ကြိုးစားပါ,
Two-Factor Authentication,အဆင့်နှစ်ဆင့် အတည်ပြုခြင်း,
"Two-factor authentication is not enabled on this site. Contact your administrator.","ဤဆိုက်တွင် အဆင့်နှစ်ဆင့် အတည်ပြုခြင်း ဖွင့်မထားပါ။ သင့် စီမံခန့်ခွဲသူကို ဆက်သွယ်ပါ။",
Two-way,နှစ်ဖက်,
Type at least 2 characters to search,ရှာဖွေရန် အနည်းဆုံး စာလုံး 2 လုံး ရိုက်ပါ,
Type to search...,ရှာဖွေရန် ရိုက်ပါ...,
"Unknown notification_type '{0}' for app '{1}'","အက်ပ် '{1}' အတွက် notification_type '{0}' ကို မသိရှိပါ",
Unknown device,မသိကိရိယာ,
Unlink user — make external,အသုံးပြုသူ ချိတ်ဆက်ဖြုတ် — ပြင်ပလုပ်,
unsynced,ချိန်ကိုက်မထား,
Update,အပ်ဒိတ်,
Update password,စကားဝှက် အပ်ဒိတ်,
Updating...,အပ်ဒိတ်နေသည်...,
Upload file,ဖိုင်တင်,
"Upload files like contracts, proposals, or documents.","စာချုပ်, အဆိုပြုလွှာ သို့မဟုတ် စာရွက်စာတမ်းကဲ့သို့ ဖိုင်များ တင်ပါ။",
Upload photo,ဓာတ်ပုံတင်,
Uploading...,တင်နေသည်...,
Uploading…,တင်နေသည်…,
View entry,မှတ်တမ်းကြည့်,
Website,ဝဘ်ဆိုက်,
Where,ဘယ်နေရာ,
Work,အလုပ်,
Write a note...,မှတ်စုရေးပါ...,
Write a note... (not linked to any record),မှတ်စုရေးပါ... (မှတ်တမ်းတစ်ခုခုနှင့် ချိတ်ဆက်မထား),
You,သင်,
You are not an attendee of this event.,သင်သည် ဤပွဲ၏ တက်ရောက်သူ မဟုတ်ပါ။,
"You can have a maximum of {0} bookmarks","သင် စာမှတ် အများဆုံး {0} ထားနိုင်ပါသည်",
You can only change status of your own events.,သင့်ကိုယ်ပိုင်ပွဲများ၏ အခြေအနေကိုသာ ပြောင်းနိုင်ပါသည်။,
You can only delete your own comments,သင့်ကိုယ်ပိုင် မှတ်ချက်များကိုသာ ဖျက်နိုင်ပါသည်,
You can only delete your own events.,သင့်ကိုယ်ပိုင်ပွဲများကိုသာ ဖျက်နိုင်ပါသည်။,
You can only edit your own events.,သင့်ကိုယ်ပိုင်ပွဲများကိုသာ တည်းဖြတ်နိုင်ပါသည်။,
You can only edit your own notes,သင့်ကိုယ်ပိုင် မှတ်စုများကိုသာ တည်းဖြတ်နိုင်ပါသည်,
"You can only manage attendees on your own events.","သင့်ကိုယ်ပိုင်ပွဲများ၏ တက်ရောက်သူများကိုသာ စီမံနိုင်ပါသည်။",
You can only view your own events.,သင့်ကိုယ်ပိုင်ပွဲများကိုသာ ကြည့်နိုင်ပါသည်။,
"You do not have permission to comment on this record","ဤမှတ်တမ်းတွင် မှတ်ချက်ပေးရန် ခွင့်ပြုချက်မရှိ",
You have already reacted with {0},သင် {0} ဖြင့် တုံ့ပြန်ပြီးသား,
You have been invited to the following event,သင့်ကို အောက်ပါပွဲသို့ ဖိတ်ကြားထားပါသည်,
Your attendance,သင်၏ တက်ရောက်မှု,
Your response,သင်၏ တုံ့ပြန်ချက်,
Z→A,Z→A,
Rescheduled event: {0},ပွဲအချိန်ဇယား ပြောင်းပြီး: {0},
